[123660]: 477ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:716 CSpxAudioStreamSession::AddRecognizer
[606523]: 6895ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EC390; name='X-RequestId'; value='5e7f3ae280164f1aa729a58a11bb3ac6'
[970080]: 6895ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter.cpp:2028 CSpxUspRecoEngineAdapter::OnTurnEnd ... DONE!
[606523]: 6895ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EC390; name='Content-Type'; value='application/json; charset=utf-8'
[606523]: 6895ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EC390; name='connection.message.type'; value='text'
[606523]: 6895ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EC390; name='connection.message.type'; value='text'
[606523]: 6895ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EC390; name='connection.message.type'; value='text'
[606523]: 6895ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EC390; name='connection.message.type'; value='text'
[606523]: 6895ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EC390; name='connection.message.text.message'; value='{"RecognitionStatus":"EndOfDictation","Offset":70000000,"Duration":0}'
[606523]: 6895ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[606523]: 6895ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[606523]: 6895ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxConnectionMessage' as '370353069'
[606523]: 6895ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000210E60EC9F0; name='connection.message.type'; value='text'
[606523]: 6895ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000210E60EC9F0; name='connection.message.path'; value='turn.end'
[606523]: 6895ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000210E60EC9F0; name='connection.message.text.message'; value='{}'
[606523]: 6895ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000210E60EC9F0; name='Content-Type'; value='application/json; charset=utf-8'
[606523]: 6895ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000210E60EC9F0; name='Path'; value='turn.end'
[606523]: 6896ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000210E60EC9F0; name='X-RequestId'; value='5e7f3ae280164f1aa729a58a11bb3ac6'
[606523]: 6896ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[606523]: 6896ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[606523]: 6896ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxConnectionMessageEventArgs' as '339321280'
[606523]: 6896ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x00000210E60ED770
[606523]: 6896ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxConnectionMessageEventArgs, h=0x00000210E60ED770, p=0x00000210E60ED770, tot=9
[606523]: 6896ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x00000210E60EC9D0
[606523]: 6896ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxConnectionMessage, h=0x00000210E60EC9D0, p=0x00000210E60EC9D0, tot=9
[606523]: 6896ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x00000210E60EC9F0
[606523]: 6896ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x00000210E60EC9F0, p=0x00000210E60EC9F0, tot=17
[606523]: 6896ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EC9F0; name='connection.message.path'; value='turn.end'
[606523]: 6896ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EC9F0; name='X-RequestId'; value='5e7f3ae280164f1aa729a58a11bb3ac6'
[606523]: 6896ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EC9F0; name='Content-Type'; value='application/json; charset=utf-8'
[606523]: 6896ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EC9F0; name='connection.message.type'; value='text'
[606523]: 6896ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EC9F0; name='connection.message.type'; value='text'
[606523]: 6896ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EC9F0; name='connection.message.type'; value='text'
[606523]: 6896ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EC9F0; name='connection.message.type'; value='text'
[606523]: 6896ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EC9F0; name='connection.message.text.message'; value='{}'
[606523]: 6896ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1682 DispatchEvent task started...
[606523]: 6897ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxSessionEventArgs' as '418547108'
[606523]: 6897ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x00000210E61351F0
[606523]: 6897ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxSessionEventArgs, h=0x00000210E61351F0, p=0x00000210E61351F0, tot=2
[606523]: 6901ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1682 DispatchEvent task complete!
[347661]: 6901ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:801 CSpxAudioStreamSession::WaitForIdle m_cv.wait_for, m_sessionState: 0, m_recoKind: 0, m_sessionStarted: 1, m_sessionStopped: 1
[347661]: 6901ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:795 CSpxAudioStreamSession::WaitForIdle
[862888]: 6901ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:175 CSpxHandleTable::StopTracking(h) h=0x00000210E60D3FF0
[862888]: 6901ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:190 CSpxHandleTable::StopTracking(h) class=CSpxAsyncOp<void>, h=0x00000210E60D3FF0, p=0x00000210E60D3FF0, tot=0
[857259]: 6901ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:1125 CSpxAudioStreamSession::StopRecognitionAsync
[857259]: 6901ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x00000210CBBAE630
[857259]: 6901ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=CSpxAsyncOp<void>, h=0x00000210CBBAE630, p=0x00000210CBBAE630, tot=1
[970080]: 6901ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1142 *** CSpxAudioStreamSession::StopRecognitionAsync kicked-off THREAD started ***
[970080]: 6901ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1242 CSpxAudioStreamSession::StopRecognizing
[970080]: 6901ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1243 [00000210E60579A0]CSpxAudioStreamSession::StopRecognizing ...
[970080]: 6902ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3435 [00000210E60579A0]CSpxAudioStreamSession::TryChangeState:  recoKind/sessionState: 0/0 doesn't match
[970080]: 6902ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1340 [00000210E60579A0]CSpxAudioStreamSession::StopRecognizing: Now Idle/Idle already...
[970080]: 6902ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1242 CSpxAudioStreamSession::StopRecognizing
[970080]: 6902ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1142 *** CSpxAudioStreamSession::StopRecognitionAsync kicked-off THREAD stopped ***
[347661]: 6902ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E6057A88; name='SPEECH-StopRecognitionTimeoutInSeconds'; value=''
[347661]: 6902ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:795 CSpxAudioStreamSession::WaitForIdle
[347661]: 6902ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:796 [00000210E60579A0]CSpxAudioStreamSession::WaitForIdle timeout: 10000 msec
[347661]: 6902ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:801 CSpxAudioStreamSession::WaitForIdle m_cv.wait_for, m_sessionState: 0, m_recoKind: 0, m_sessionStarted: 1, m_sessionStopped: 1
[347661]: 6902ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:795 CSpxAudioStreamSession::WaitForIdle
[857259]: 6902ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:175 CSpxHandleTable::StopTracking(h) h=0x00000210CBBAE630
[857259]: 6902ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:190 CSpxHandleTable::StopTracking(h) class=CSpxAsyncOp<void>, h=0x00000210CBBAE630, p=0x00000210CBBAE630, tot=0
[123660]: 6942ms SPX_TRACE_VERBOSE interop_factory.cs:83 Dispose(True) called for 210e6071570
[123660]: 6942ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:175 CSpxHandleTable::StopTracking(h) h=0x00000210E6071570
[123660]: 6942ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:190 CSpxHandleTable::StopTracking(h) class=ISpxConnection, h=0x00000210E6071570, p=0x00000210E6071570, tot=0
[123660]: 6942ms SPX_TRACE_VERBOSE interop_factory.cs:83 Dispose(True) called for 210e60715a0
[123660]: 6942ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:175 CSpxHandleTable::StopTracking(h) h=0x00000210E60715A0
[123660]: 6942ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:190 CSpxHandleTable::StopTracking(h) class=ISpxNamedProperties, h=0x00000210E60715A0, p=0x00000210E60715A0, tot=16
[123660]: 6942ms SPX_DBG_TRACE_SCOPE_ENTER:  connection.cpp:26 CSpxConnection::~CSpxConnection
[123660]: 6942ms SPX_DBG_TRACE_SCOPE_EXIT:  connection.cpp:26 CSpxConnection::~CSpxConnection
[123660]: 6943ms SPX_TRACE_VERBOSE interop_factory.cs:83 Dispose(True) called for 210e607d0d0
[123660]: 6943ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:739 CSpxAudioStreamSession::SetDisposing
[123660]: 6943ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:1125 CSpxAudioStreamSession::StopRecognitionAsync
[123660]: 6943ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x00000210E60E3B80
[123660]: 6943ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=CSpxAsyncOp<void>, h=0x00000210E60E3B80, p=0x00000210E60E3B80, tot=1
[970080]: 6943ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1142 *** CSpxAudioStreamSession::StopRecognitionAsync kicked-off THREAD started ***
[970080]: 6943ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1242 CSpxAudioStreamSession::StopRecognizing
[970080]: 6943ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1243 [00000210E60579A0]CSpxAudioStreamSession::StopRecognizing ...
[970080]: 6943ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3435 [00000210E60579A0]CSpxAudioStreamSession::TryChangeState:  recoKind/sessionState: 0/0 doesn't match
[970080]: 6943ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1340 [00000210E60579A0]CSpxAudioStreamSession::StopRecognizing: Now Idle/Idle already...
[970080]: 6943ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1242 CSpxAudioStreamSession::StopRecognizing
[970080]: 6943ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1142 *** CSpxAudioStreamSession::StopRecognitionAsync kicked-off THREAD stopped ***
[347661]: 6943ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E6057A88; name='SPEECH-StopRecognitionTimeoutInSeconds'; value=''
[347661]: 6943ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:795 CSpxAudioStreamSession::WaitForIdle
[347661]: 6943ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:796 [00000210E60579A0]CSpxAudioStreamSession::WaitForIdle timeout: 10000 msec
[347661]: 6943ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:801 CSpxAudioStreamSession::WaitForIdle m_cv.wait_for, m_sessionState: 0, m_recoKind: 0, m_sessionStarted: 1, m_sessionStopped: 1
[347661]: 6943ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:795 CSpxAudioStreamSession::WaitForIdle
[123660]: 6943ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:175 CSpxHandleTable::StopTracking(h) h=0x00000210E60E3B80
[123660]: 6943ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:190 CSpxHandleTable::StopTracking(h) class=CSpxAsyncOp<void>, h=0x00000210E60E3B80, p=0x00000210E60E3B80, tot=0
[123660]: 6943ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:175 CSpxHandleTable::StopTracking(h) h=0x00000210E607D0D0
[123660]: 6943ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:190 CSpxHandleTable::StopTracking(h) class=ISpxRecognizer, h=0x00000210E607D0D0, p=0x00000210E607D0D0, tot=0
[123660]: 6943ms SPX_TRACE_VERBOSE interop_factory.cs:83 Dispose(True) called for 210e607d618
[123660]: 6943ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:175 CSpxHandleTable::StopTracking(h) h=0x00000210E607D618
[123660]: 6943ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:190 CSpxHandleTable::StopTracking(h) class=ISpxNamedProperties, h=0x00000210E607D618, p=0x00000210E607D618, tot=15
[123660]: 6943ms SPX_DBG_TRACE_FUNCTION:  translation_recognizer.cpp:29 CSpxTranslationRecognizer::~CSpxTranslationRecognizer
[123660]: 6943ms SPX_DBG_TRACE_SCOPE_ENTER:  recognizer.cpp:36 CSpxRecognizer::~CSpxRecognizer
[123660]: 6943ms SPX_DBG_TRACE_SCOPE_ENTER:  recognizer.cpp:416 CSpxRecognizer::TermDefaultSession
[123660]: 6943ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:745 CSpxAudioStreamSession::RemoveRecognizer
[123660]: 6943ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000210E6057A08
[123660]: 6943ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:189 CSpxAudioStreamSession::Term
[123660]: 6943ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:190 [00000210E60579A0]CSpxAudioStreamSession::Term:... 
[123660]: 6943ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3435 [00000210E60579A0]CSpxAudioStreamSession::TryChangeState:  recoKind/sessionState: 0/0 doesn't match
[123660]: 6943ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:217 [00000210E60579A0]CSpxAudioStreamSession::Term: **NOT CALLED** StopPump[00000210E5B1E6A0] - state: 0
[123660]: 6943ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000210CBC5A348
[123660]: 6943ms SPX_DBG_TRACE_SCOPE_ENTER:  thread_service.cpp:47 CSpxThreadService::Term
[123660]: 6944ms SPX_DBG_TRACE_SCOPE_EXIT:  thread_service.cpp:47 CSpxThreadService::Term
[123660]: 6944ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:244 [00000210E60579A0]CSpxAudioStreamSession::CancelPendingSingleShot
[123660]: 6944ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000210E5B1E6A0
[123660]: 6944ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_session_shim.cpp:17 CSpxAudioSessionShim::Term
[123660]: 6944ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000210E5A5ACD8
[123660]: 6944ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000210E6043DF8
[123660]: 6944ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_session_shim.cpp:17 CSpxAudioSessionShim::Term
[123660]: 6944ms SPX_DBG_TRACE_SCOPE_ENTER:  microphone_pump_base.cpp:171 MicrophonePumpBase::GetState() ...
[123660]: 6944ms SPX_DBG_TRACE_SCOPE_EXIT:  microphone_pump_base.cpp:171 MicrophonePumpBase::GetState ... Done
[123660]: 6944ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000210E604EDA8
[123660]: 6944ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000210E6043FD0
[123660]: 6969ms SPX_DBG_TRACE_SCOPE_ENTER:  microphone_pump_base.cpp:32 CSpxMicrophonePumpBase::~CSpxMicrophonePumpBase
[123660]: 6969ms SPX_DBG_TRACE_SCOPE_EXIT:  microphone_pump_base.cpp:32 CSpxMicrophonePumpBase::~CSpxMicrophonePumpBase
[962541]: 6969ms SPX_DBG_TRACE_SCOPE_EXIT:  com_init_and_uninit.cpp:44 com worker_thread_proc done
[123660]: 6969ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000210E60596E8
[123660]: 6969ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000210CBBA8ED8
[123660]: 6969ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000210E5A6C920
[123660]: 6969ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000210E60718F0
[123660]: 6969ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000210E60717D0
[123660]: 6969ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000210E5ABF210
[123660]: 6970ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000210E609E968
[123660]: 6970ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter.cpp:90 Terminating CSpxUspRecoEngineAdapter...
[123660]: 6970ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:91 CSpxUspRecoEngineAdapter::Term: this=0x00000210E609E910
[123660]: 6970ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2837 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 0/0 => 0/9998 USP-TERMINATING
[123660]: 6970ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:95 CSpxUspRecoEngineAdapter::Term: Terminating USP Connection (0x00000210E5B172D8)
[123660]: 6970ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter_retry.cpp:61 [00000210E5ABF1F0]CSpxUspRecoEngineAdapterRetry::AdapterDisconnected
[123660]: 6970ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1463 [00000210E60579A0]CSpxAudioStreamSession::AdapterDisconnected
[123660]: 6970ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1662 [00000210E60579A0]CSpxAudioStreamSession::FireEvent, recognizer is disposing, ignore events
[123660]: 6970ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000210E607E408
[123660]: 6970ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_connection.cpp:144 Microsoft::CognitiveServices::Speech::USP::CSpxUspConnection::~CSpxUspConnection
[123660]: 6970ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_connection.cpp:144 Microsoft::CognitiveServices::Speech::USP::CSpxUspConnection::~CSpxUspConnection
[123660]: 6970ms SPX_DBG_TRACE_SCOPE_ENTER:  web_socket.cpp:289 CSpxWebSocket::~CSpxWebSocket
[123660]: 6970ms SPX_TRACE_INFO:  web_socket.cpp:547 [00000210E60D0030] Web socket upload rate this period was is 26.3434 KB/s
[123660]: 6970ms SPX_TRACE_INFO:  web_socket.cpp:551 CSpxWebSocket::Disconnect: start the close handshake.
[123660]: 6985ms SPX_TRACE_INFO:  web_socket.cpp:568 CSpxWebSocket::Disconnect: Continue to pump while waiting for close frame response (1/100).
[123660]: 7000ms SPX_TRACE_INFO:  web_socket.cpp:568 CSpxWebSocket::Disconnect: Continue to pump while waiting for close frame response (2/100).
[123660]: 7016ms SPX_TRACE_INFO:  web_socket.cpp:568 CSpxWebSocket::Disconnect: Continue to pump while waiting for close frame response (3/100).
[123660]: 7031ms SPX_TRACE_INFO:  web_socket.cpp:568 CSpxWebSocket::Disconnect: Continue to pump while waiting for close frame response (4/100).
[347661]: 7031ms SPX_TRACE_INFO: AZ_LOG_INFO:  uws_client.c:1496 on_underlying_io_bytes_received: Close frame received
[347661]: 7031ms SPX_TRACE_INFO: AZ_LOG_INFO:  uws_client.c:1574 on_underlying_io_bytes_received: closing underlying io.
[347661]: 7031ms SPX_TRACE_INFO: AZ_LOG_INFO:  uws_client.c:939 on_underlying_io_close_complete: uws_state: 6.
[347661]: 7031ms SPX_TRACE_INFO:  web_socket.cpp:1162 CSpxWebSocket::OnWebSocketClosed: context=00000210E60D0030
[123660]: 7047ms SPX_TRACE_INFO:  web_socket.cpp:573 CSpxWebSocket::Disconnect: retries 4. isOpen: false
[123660]: 7047ms SPX_TRACE_INFO:  web_socket.cpp:596 CSpxWebSocket::Disconnect: destroying uwsclient.
[123660]: 7047ms SPX_DBG_TRACE_SCOPE_EXIT:  web_socket.cpp:289 CSpxWebSocket::~CSpxWebSocket
[123660]: 7047ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2837 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 0/9998 => 0/9999 USP-ZOMBIE
[123660]: 7047ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter.cpp:90 Terminating CSpxUspRecoEngineAdapter... Done!
[123660]: 7047ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter.cpp:54 CSpxUspRecoEngineAdapter::~CSpxUspRecoEngineAdapter
[123660]: 7047ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:55 CSpxUspRecoEngineAdapter::~CSpxUspRecoEngineAdapter: this=0x00000210E609E910
[123660]: 7047ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter.cpp:54 CSpxUspRecoEngineAdapter::~CSpxUspRecoEngineAdapter
[123660]: 7047ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000210E605A928
[123660]: 7047ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:189 CSpxAudioStreamSession::Term
[123660]: 7047ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:166 [00000210E60579A0]CSpxAudioStreamSession::~CSpxAudioStreamSession
[123660]: 7047ms SPX_DBG_TRACE_SCOPE_ENTER:  thread_service.cpp:47 CSpxThreadService::Term
[123660]: 7047ms SPX_DBG_TRACE_SCOPE_EXIT:  thread_service.cpp:47 CSpxThreadService::Term
