[119905]: 352ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:716 CSpxAudioStreamSession::AddRecognizer
[696510]: 7642ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x000002927FF19020, p=0x000002927FF19020, tot=20
[696510]: 7642ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF19020; name='connection.message.path'; value='translation.phrase'
[696510]: 7642ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF19020; name='X-RequestId'; value='3cf66df909114695a9f5e9bc72c103b3'
[696510]: 7642ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF19020; name='Content-Type'; value='application/json; charset=utf-8'
[696510]: 7642ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF19020; name='connection.message.type'; value='text'
[696510]: 7642ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF19020; name='connection.message.type'; value='text'
[696510]: 7642ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF19020; name='connection.message.type'; value='text'
[696510]: 7642ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF19020; name='connection.message.type'; value='text'
[696510]: 7642ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF19020; name='connection.message.text.message'; value='{"RecognitionStatus":"EndOfDictation","Offset":70000000,"Duration":0}'
[696510]: 7642ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[696510]: 7642ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[696510]: 7643ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxConnectionMessage' as '370353069'
[696510]: 7643ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF19680; name='connection.message.type'; value='text'
[696510]: 7643ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF19680; name='connection.message.path'; value='turn.end'
[696510]: 7643ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF19680; name='connection.message.text.message'; value='{}'
[696510]: 7643ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF19680; name='Content-Type'; value='application/json; charset=utf-8'
[696510]: 7643ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF19680; name='Path'; value='turn.end'
[696510]: 7643ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF19680; name='X-RequestId'; value='3cf66df909114695a9f5e9bc72c103b3'
[696510]: 7643ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[696510]: 7643ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[696510]: 7643ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxConnectionMessageEventArgs' as '339321280'
[696510]: 7643ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FEEE5A0
[696510]: 7643ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxConnectionMessageEventArgs, h=0x000002927FEEE5A0, p=0x000002927FEEE5A0, tot=11
[696510]: 7643ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FF19660
[696510]: 7643ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxConnectionMessage, h=0x000002927FF19660, p=0x000002927FF19660, tot=11
[696510]: 7643ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FF19680
[696510]: 7643ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x000002927FF19680, p=0x000002927FF19680, tot=21
[696510]: 7643ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF19680; name='connection.message.path'; value='turn.end'
[696510]: 7643ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF19680; name='X-RequestId'; value='3cf66df909114695a9f5e9bc72c103b3'
[696510]: 7643ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF19680; name='Content-Type'; value='application/json; charset=utf-8'
[696510]: 7643ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF19680; name='connection.message.type'; value='text'
[696510]: 7643ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF19680; name='connection.message.type'; value='text'
[696510]: 7643ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF19680; name='connection.message.type'; value='text'
[696510]: 7643ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF19680; name='connection.message.type'; value='text'
[696510]: 7643ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF19680; name='connection.message.text.message'; value='{}'
[696510]: 7643ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1682 DispatchEvent task started...
[696510]: 7643ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxSessionEventArgs' as '418547108'
[696510]: 7643ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FF57B20
[696510]: 7643ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxSessionEventArgs, h=0x000002927FF57B20, p=0x000002927FF57B20, tot=2
[696510]: 7648ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1682 DispatchEvent task complete!
[664323]: 7648ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:801 CSpxAudioStreamSession::WaitForIdle m_cv.wait_for, m_sessionState: 0, m_recoKind: 0, m_sessionStarted: 1, m_sessionStopped: 1
[664323]: 7648ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:795 CSpxAudioStreamSession::WaitForIdle
[238219]: 7648ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:175 CSpxHandleTable::StopTracking(h) h=0x000002927FF178B0
[238219]: 7648ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:190 CSpxHandleTable::StopTracking(h) class=CSpxAsyncOp<void>, h=0x000002927FF178B0, p=0x000002927FF178B0, tot=0
[238219]: 7648ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:1125 CSpxAudioStreamSession::StopRecognitionAsync
[238219]: 7648ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FF179A0
[238219]: 7648ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=CSpxAsyncOp<void>, h=0x000002927FF179A0, p=0x000002927FF179A0, tot=1
[174873]: 7648ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1142 *** CSpxAudioStreamSession::StopRecognitionAsync kicked-off THREAD started ***
[174873]: 7648ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1242 CSpxAudioStreamSession::StopRecognizing
[174873]: 7648ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1243 [000002927FE7A120]CSpxAudioStreamSession::StopRecognizing ...
[174873]: 7648ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3435 [000002927FE7A120]CSpxAudioStreamSession::TryChangeState:  recoKind/sessionState: 0/0 doesn't match
[174873]: 7648ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1340 [000002927FE7A120]CSpxAudioStreamSession::StopRecognizing: Now Idle/Idle already...
[174873]: 7648ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1242 CSpxAudioStreamSession::StopRecognizing
[174873]: 7648ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1142 *** CSpxAudioStreamSession::StopRecognitionAsync kicked-off THREAD stopped ***
[664323]: 7649ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FE7A208; name='SPEECH-StopRecognitionTimeoutInSeconds'; value=''
[664323]: 7649ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:795 CSpxAudioStreamSession::WaitForIdle
[664323]: 7649ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:796 [000002927FE7A120]CSpxAudioStreamSession::WaitForIdle timeout: 10000 msec
[664323]: 7649ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:801 CSpxAudioStreamSession::WaitForIdle m_cv.wait_for, m_sessionState: 0, m_recoKind: 0, m_sessionStarted: 1, m_sessionStopped: 1
[664323]: 7649ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:795 CSpxAudioStreamSession::WaitForIdle
[238219]: 7649ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:175 CSpxHandleTable::StopTracking(h) h=0x000002927FF179A0
[238219]: 7649ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:190 CSpxHandleTable::StopTracking(h) class=CSpxAsyncOp<void>, h=0x000002927FF179A0, p=0x000002927FF179A0, tot=0
[119905]: 7664ms SPX_TRACE_VERBOSE interop_factory.cs:83 Dispose(True) called for 2927ee07f50
[119905]: 7664ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:175 CSpxHandleTable::StopTracking(h) h=0x000002927EE07F50
[119905]: 7664ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:190 CSpxHandleTable::StopTracking(h) class=ISpxConnection, h=0x000002927EE07F50, p=0x000002927EE07F50, tot=0
[119905]: 7664ms SPX_TRACE_VERBOSE interop_factory.cs:83 Dispose(True) called for 2927ee07f80
[119905]: 7664ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:175 CSpxHandleTable::StopTracking(h) h=0x000002927EE07F80
[119905]: 7664ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:190 CSpxHandleTable::StopTracking(h) class=ISpxNamedProperties, h=0x000002927EE07F80, p=0x000002927EE07F80, tot=20
[119905]: 7664ms SPX_DBG_TRACE_SCOPE_ENTER:  connection.cpp:26 CSpxConnection::~CSpxConnection
[119905]: 7664ms SPX_DBG_TRACE_SCOPE_EXIT:  connection.cpp:26 CSpxConnection::~CSpxConnection
[119905]: 7665ms SPX_TRACE_VERBOSE interop_factory.cs:83 Dispose(True) called for 2927f955720
[119905]: 7665ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:739 CSpxAudioStreamSession::SetDisposing
[119905]: 7665ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:1125 CSpxAudioStreamSession::StopRecognitionAsync
[119905]: 7665ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FF252D0
[119905]: 7665ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=CSpxAsyncOp<void>, h=0x000002927FF252D0, p=0x000002927FF252D0, tot=1
[174873]: 7665ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1142 *** CSpxAudioStreamSession::StopRecognitionAsync kicked-off THREAD started ***
[174873]: 7665ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1242 CSpxAudioStreamSession::StopRecognizing
[174873]: 7665ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1243 [000002927FE7A120]CSpxAudioStreamSession::StopRecognizing ...
[174873]: 7665ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3435 [000002927FE7A120]CSpxAudioStreamSession::TryChangeState:  recoKind/sessionState: 0/0 doesn't match
[174873]: 7665ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1340 [000002927FE7A120]CSpxAudioStreamSession::StopRecognizing: Now Idle/Idle already...
[174873]: 7665ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1242 CSpxAudioStreamSession::StopRecognizing
[174873]: 7665ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1142 *** CSpxAudioStreamSession::StopRecognitionAsync kicked-off THREAD stopped ***
[664323]: 7666ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FE7A208; name='SPEECH-StopRecognitionTimeoutInSeconds'; value=''
[664323]: 7666ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:795 CSpxAudioStreamSession::WaitForIdle
[664323]: 7666ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:796 [000002927FE7A120]CSpxAudioStreamSession::WaitForIdle timeout: 10000 msec
[664323]: 7666ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:801 CSpxAudioStreamSession::WaitForIdle m_cv.wait_for, m_sessionState: 0, m_recoKind: 0, m_sessionStarted: 1, m_sessionStopped: 1
[664323]: 7666ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:795 CSpxAudioStreamSession::WaitForIdle
[119905]: 7666ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:175 CSpxHandleTable::StopTracking(h) h=0x000002927FF252D0
[119905]: 7666ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:190 CSpxHandleTable::StopTracking(h) class=CSpxAsyncOp<void>, h=0x000002927FF252D0, p=0x000002927FF252D0, tot=0
[119905]: 7666ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:175 CSpxHandleTable::StopTracking(h) h=0x000002927F955720
[119905]: 7666ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:190 CSpxHandleTable::StopTracking(h) class=ISpxRecognizer, h=0x000002927F955720, p=0x000002927F955720, tot=0
[119905]: 7666ms SPX_TRACE_VERBOSE interop_factory.cs:83 Dispose(True) called for 2927f955c68
[119905]: 7666ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:175 CSpxHandleTable::StopTracking(h) h=0x000002927F955C68
[119905]: 7666ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:190 CSpxHandleTable::StopTracking(h) class=ISpxNamedProperties, h=0x000002927F955C68, p=0x000002927F955C68, tot=19
[119905]: 7666ms SPX_DBG_TRACE_FUNCTION:  translation_recognizer.cpp:29 CSpxTranslationRecognizer::~CSpxTranslationRecognizer
[119905]: 7666ms SPX_DBG_TRACE_SCOPE_ENTER:  recognizer.cpp:36 CSpxRecognizer::~CSpxRecognizer
[119905]: 7666ms SPX_DBG_TRACE_SCOPE_ENTER:  recognizer.cpp:416 CSpxRecognizer::TermDefaultSession
[119905]: 7666ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:745 CSpxAudioStreamSession::RemoveRecognizer
[119905]: 7666ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x000002927FE7A188
[119905]: 7666ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:189 CSpxAudioStreamSession::Term
[119905]: 7666ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:190 [000002927FE7A120]CSpxAudioStreamSession::Term:... 
[119905]: 7666ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3435 [000002927FE7A120]CSpxAudioStreamSession::TryChangeState:  recoKind/sessionState: 0/0 doesn't match
[119905]: 7666ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:217 [000002927FE7A120]CSpxAudioStreamSession::Term: **NOT CALLED** StopPump[000002927FE7B670] - state: 0
[119905]: 7666ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x000002927EE04938
[119905]: 7666ms SPX_DBG_TRACE_SCOPE_ENTER:  thread_service.cpp:47 CSpxThreadService::Term
[119905]: 7667ms SPX_DBG_TRACE_SCOPE_EXIT:  thread_service.cpp:47 CSpxThreadService::Term
[119905]: 7667ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:244 [000002927FE7A120]CSpxAudioStreamSession::CancelPendingSingleShot
[119905]: 7667ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x000002927FE7B670
[119905]: 7667ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_session_shim.cpp:17 CSpxAudioSessionShim::Term
[119905]: 7667ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x000002927FE62168
[119905]: 7667ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x000002927FE6E358
[119905]: 7667ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_session_shim.cpp:17 CSpxAudioSessionShim::Term
[119905]: 7667ms SPX_DBG_TRACE_SCOPE_ENTER:  microphone_pump_base.cpp:171 MicrophonePumpBase::GetState() ...
[119905]: 7667ms SPX_DBG_TRACE_SCOPE_EXIT:  microphone_pump_base.cpp:171 MicrophonePumpBase::GetState ... Done
[119905]: 7667ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x000002927FE871A8
[119905]: 7667ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x000002927FE6F7C0
[119905]: 7700ms SPX_DBG_TRACE_SCOPE_ENTER:  microphone_pump_base.cpp:32 CSpxMicrophonePumpBase::~CSpxMicrophonePumpBase
[119905]: 7700ms SPX_DBG_TRACE_SCOPE_EXIT:  microphone_pump_base.cpp:32 CSpxMicrophonePumpBase::~CSpxMicrophonePumpBase
[764105]: 7700ms SPX_DBG_TRACE_SCOPE_EXIT:  com_init_and_uninit.cpp:44 com worker_thread_proc done
[119905]: 7701ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x000002927FE90178
[119905]: 7701ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x000002927ED6BBD8
[119905]: 7701ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x000002927FECA970
[119905]: 7701ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x000002927EE08090
[119905]: 7701ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x000002927EE08630
[119905]: 7701ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x000002927F8AB8C0
[119905]: 7701ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x000002927FE71D48
[119905]: 7701ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter.cpp:90 Terminating CSpxUspRecoEngineAdapter...
[119905]: 7701ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:91 CSpxUspRecoEngineAdapter::Term: this=0x000002927FE71CF0
[119905]: 7701ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2837 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 0/0 => 0/9998 USP-TERMINATING
[119905]: 7701ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:95 CSpxUspRecoEngineAdapter::Term: Terminating USP Connection (0x000002927EE09908)
[119905]: 7701ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter_retry.cpp:61 [000002927F8AB8A0]CSpxUspRecoEngineAdapterRetry::AdapterDisconnected
[119905]: 7701ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1463 [000002927FE7A120]CSpxAudioStreamSession::AdapterDisconnected
[119905]: 7701ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1662 [000002927FE7A120]CSpxAudioStreamSession::FireEvent, recognizer is disposing, ignore events
[119905]: 7701ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x000002927FEADD58
[119905]: 7701ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_connection.cpp:144 Microsoft::CognitiveServices::Speech::USP::CSpxUspConnection::~CSpxUspConnection
[119905]: 7701ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_connection.cpp:144 Microsoft::CognitiveServices::Speech::USP::CSpxUspConnection::~CSpxUspConnection
[119905]: 7701ms SPX_DBG_TRACE_SCOPE_ENTER:  web_socket.cpp:289 CSpxWebSocket::~CSpxWebSocket
[119905]: 7701ms SPX_TRACE_INFO:  web_socket.cpp:547 [000002927FEFEE00] Web socket upload rate this period was is 28.7360 KB/s
[119905]: 7701ms SPX_TRACE_INFO:  web_socket.cpp:551 CSpxWebSocket::Disconnect: start the close handshake.
[119905]: 7713ms SPX_TRACE_INFO:  web_socket.cpp:568 CSpxWebSocket::Disconnect: Continue to pump while waiting for close frame response (1/100).
[119905]: 7729ms SPX_TRACE_INFO:  web_socket.cpp:568 CSpxWebSocket::Disconnect: Continue to pump while waiting for close frame response (2/100).
[119905]: 7744ms SPX_TRACE_INFO:  web_socket.cpp:568 CSpxWebSocket::Disconnect: Continue to pump while waiting for close frame response (3/100).
[119905]: 7760ms SPX_TRACE_INFO:  web_socket.cpp:568 CSpxWebSocket::Disconnect: Continue to pump while waiting for close frame response (4/100).
[119905]: 7775ms SPX_TRACE_INFO:  web_socket.cpp:568 CSpxWebSocket::Disconnect: Continue to pump while waiting for close frame response (5/100).
[664323]: 7776ms SPX_TRACE_INFO: AZ_LOG_INFO:  uws_client.c:1496 on_underlying_io_bytes_received: Close frame received
[664323]: 7776ms SPX_TRACE_INFO: AZ_LOG_INFO:  uws_client.c:1574 on_underlying_io_bytes_received: closing underlying io.
[664323]: 7776ms SPX_TRACE_INFO: AZ_LOG_INFO:  uws_client.c:939 on_underlying_io_close_complete: uws_state: 6.
[664323]: 7776ms SPX_TRACE_INFO:  web_socket.cpp:1162 CSpxWebSocket::OnWebSocketClosed: context=000002927FEFEE00
[119905]: 7791ms SPX_TRACE_INFO:  web_socket.cpp:573 CSpxWebSocket::Disconnect: retries 5. isOpen: false
[119905]: 7791ms SPX_TRACE_INFO:  web_socket.cpp:596 CSpxWebSocket::Disconnect: destroying uwsclient.
[119905]: 7791ms SPX_DBG_TRACE_SCOPE_EXIT:  web_socket.cpp:289 CSpxWebSocket::~CSpxWebSocket
[119905]: 7792ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2837 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 0/9998 => 0/9999 USP-ZOMBIE
[119905]: 7792ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter.cpp:90 Terminating CSpxUspRecoEngineAdapter... Done!
[119905]: 7792ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter.cpp:54 CSpxUspRecoEngineAdapter::~CSpxUspRecoEngineAdapter
